m,scenario,effect,segment_length,split_fraction,n_left,n_right,total_length,detector,population_gain,expected_gain_total,mean_raw_gain,mean_score,sd_score,critical_value,null_rate_zero_threshold,power_zero_threshold,power_calibrated,shift_accuracy,n_alt,n_null,alpha,optimizer_failures,seed,pattern_000,pattern_001,pattern_010,pattern_011,pattern_100,pattern_101,pattern_110,pattern_111
5,higher_mode,0.12,200,0.5,200,200,400,fundamental,2.0317564972671676e-05,0.00812702598906867,0.9414944481529326,-3.6636757378351597,0.9077992228341029,-1.5718845114619358,0.007,0.008,0.046,,500,1000,0.05,0,242876267,400,5,5,5,68,4,4,9
5,higher_mode,0.12,200,0.5,200,200,400,shared_orbit,-0.0025461000073432327,-1.018440002937293,-0.04139656900754244,-1.4276909301274332,1.236534646357441,0.7331727686618061,0.108,0.112,0.046,,500,1000,0.05,0,242876267,400,5,5,5,68,4,4,9
5,higher_mode,0.12,400,0.5,400,400,800,full,0.00281290906633652,2.250327253069216,4.203421240968266,-6.393213492127805,2.493372605150754,-5.987812964410216,0.0,0.02,0.368,,500,1000,0.05,0,2335261481,306,7,2,1,161,2,8,13
5,higher_mode,0.12,400,0.5,400,400,800,fundamental,2.0317564972671676e-05,0.01625405197813734,0.9961313326088194,-4.302186033939217,0.8826476925522494,-2.4370487513843555,0.003,0.0,0.048,,500,1000,0.05,0,2335261481,306,7,2,1,161,2,8,13
5,higher_mode,0.12,400,0.5,400,400,800,shared_orbit,-0.0025461000073432327,-2.036880005874586,-0.7930557019603193,-2.17935006308021,1.5244178629694307,0.2541624621065959,0.066,0.056,0.046,,500,1000,0.05,0,2335261481,306,7,2,1,161,2,8,13
5,higher_mode,0.12,800,0.5,800,800,1600,full,0.00281290906633652,4.500654506138432,6.493302251896987,-5.489626842318977,3.1606324196093243,-7.334229319014215,0.0,0.062,0.71,,500,1000,0.05,0,1569951653,142,2,0,1,327,8,5,15
5,higher_mode,0.12,800,0.5,800,800,1600,fundamental,2.0317564972671676e-05,0.03250810395627468,1.0032709148681151,-4.988193632239866,0.9499717242754578,-2.8674568501204627,0.005,0.0,0.042,,500,1000,0.05,0,1569951653,142,2,0,1,327,8,5,15
5,higher_mode,0.12,800,0.5,800,800,1600,shared_orbit,-0.0025461000073432327,-4.073760011749172,-2.2291340584391217,-3.6154284195590125,2.2476399497776516,-0.22915820897253147,0.04,0.044,0.052,,500,1000,0.05,0,1569951653,142,2,0,1,327,8,5,15
5,higher_mode,0.12,1600,0.5,1600,1600,3200,full,0.00281290906633652,9.001309012276865,10.914978809037517,-2.4542446462983363,4.44095907337236,-8.805651960079924,0.0,0.258,0.936,,500,1000,0.05,0,1806500465,32,0,0,0,405,25,12,26
5,higher_mode,0.12,1600,0.5,1600,1600,3200,fundamental,2.0317564972671676e-05,0.06501620791254936,1.0687240295166376,-5.6158876981512895,1.1459718126352247,-3.748594871887418,0.003,0.004,0.076,,500,1000,0.05,0,1806500465,32,0,0,0,405,25,12,26
5,higher_mode,0.12,1600,0.5,1600,1600,3200,shared_orbit,-0.0025461000073432327,-8.147520023498345,-5.479214021684644,-6.865508382804537,3.149791189276603,-2.6618598191095053,0.014,0.018,0.102,,500,1000,0.05,0,1806500465,32,0,0,0,405,25,12,26
5,higher_mode,0.12,3200,0.5,3200,3200,6400,full,0.00281290906633652,18.00261802455373,19.72440663391764,4.968888817461889,6.3340636885540995,-10.14654146061278,0.0,0.78,1.0,,500,1000,0.05,0,3193719948,0,0,0,0,439,27,21,13
5,higher_mode,0.12,3200,0.5,3200,3200,6400,fundamental,2.0317564972671676e-05,0.13003241582509872,1.1509909288806774,-6.226767979347198,1.1300935257815092,-4.2650056399638885,0.0,0.0,0.068,,500,1000,0.05,0,3193719948,0,0,0,0,439,27,21,13
5,higher_mode,0.12,3200,0.5,3200,3200,6400,shared_orbit,-0.0025461000073432327,-16.29504004699669,-12.722254433847459,-14.108548794967351,4.013194242300519,-8.32134184279823,0.002,0.0,0.08,,500,1000,0.05,0,3193719948,0,0,0,0,439,27,21,13
5,higher_mode,0.18,100,0.5,100,100,200,full,0.006547215472201542,1.3094430944403084,3.380349809906045,-4.443696200950249,2.1870991684734795,-3.0674220658704474,0.002,0.042,0.232,,500,1000,0.05,0,814267007,363,12,6,3,92,6,4,14
5,higher_mode,0.18,100,0.5,100,100,200,fundamental,0.00010602143611704307,0.021204287223408613,1.0269372925558742,-2.885085712872273,0.9693918181274565,-0.9302303550172377,0.019,0.022,0.054,,500,1000,0.05,0,814267007,363,12,6,3,92,6,4,14
5,higher_mode,0.18,100,0.5,100,100,200,shared_orbit,-0.005761763895609562,-1.1523527791219124,0.01585769390764733,-1.3704366672122432,1.272931431162923,0.4720498869259624,0.101,0.12,0.07,,500,1000,0.05,0,814267007,363,12,6,3,92,6,4,14
5,higher_mode,0.18,200,0.5,200,200,400,full,0.006547215472201542,2.6188861888806167,4.906117181338761,-4.304223190637421,2.8206242205052603,-4.2459202946238666,0.001,0.084,0.426,,500,1000,0.05,0,138528948,278,5,0,4,164,16,10,23
5,higher_mode,0.18,200,0.5,200,200,400,fundamental,0.00010602143611704307,0.04240857444681723,1.158121764669384,-3.4470484213187076,1.124056059519808,-1.7755129684521949,0.009,0.024,0.074,,500,1000,0.05,0,138528948,278,5,0,4,164,16,10,23
5,higher_mode,0.18,200,0.5,200,200,400,shared_orbit,-0.005761763895609562,-2.3047055582438247,-0.7343280444387015,-2.120622405558592,1.7878838139422522,0.21808127832457935,0.064,0.108,0.096,,500,1000,0.05,0,138528948,278,5,0,4,164,16,10,23
5,higher_mode,0.18,400,0.5,400,400,800,full,0.006547215472201542,5.2377723777612335,7.373095826472673,-3.2235389066234004,3.547194899257042,-5.786355231139771,0.0,0.166,0.752,,500,1000,0.05,0,2644275792,124,0,0,0,340,13,11,12
5,higher_mode,0.18,400,0.5,400,400,800,fundamental,0.00010602143611704307,0.08481714889363445,1.0128073368099253,-4.28551002973811,1.1018340184782833,-2.0293858000728333,0.004,0.008,0.046,,500,1000,0.05,0,2644275792,124,0,0,0,340,13,11,12
5,higher_mode,0.18,400,0.5,400,400,800,shared_orbit,-0.005761763895609562,-4.6094111164876495,-2.7766355772104307,-4.162929938330322,2.101189438013218,-0.7569656793738166,0.031,0.032,0.05,,500,1000,0.05,0,2644275792,124,0,0,0,340,13,11,12
5,higher_mode,0.18,800,0.5,800,800,1600,full,0.006547215472201542,10.475544755522467,12.340609382455773,0.3576802882398098,4.628509725847954,-7.329467743468998,0.001,0.474,0.978,,500,1000,0.05,0,2128879784,9,2,0,0,417,35,16,21
5,higher_mode,0.18,800,0.5,800,800,1600,fundamental,0.00010602143611704307,0.1696342977872689,1.0770767172867746,-4.914387829821207,1.056473884563737,-3.1844486349881587,0.003,0.006,0.074,,500,1000,0.05,0,2128879784,9,2,0,0,417,35,16,21
5,higher_mode,0.18,800,0.5,800,800,1600,shared_orbit,-0.005761763895609562,-9.218822232975299,-6.333160699428782,-7.7194550605486745,3.1969263023680874,-3.8581816782076395,0.007,0.004,0.116,,500,1000,0.05,0,2128879784,9,2,0,0,417,35,16,21
5,higher_mode,0.18,1600,0.5,1600,1600,3200,full,0.006547215472201542,20.951089511044934,22.67478362237634,9.305560167040483,6.857865620197974,-8.654081671788301,0.0,0.944,1.0,,500,1000,0.05,0,1926993307,0,0,0,0,405,50,29,16
5,higher_mode,0.18,1600,0.5,1600,1600,3200,fundamental,0.00010602143611704307,0.3392685955745378,1.3465497497083851,-5.3380619779595415,1.2599651185846374,-3.591441760975341,0.0,0.006,0.09,,500,1000,0.05,0,1926993307,0,0,0,0,405,50,29,16
5,higher_mode,0.18,1600,0.5,1600,1600,3200,shared_orbit,-0.005761763895609562,-18.437644465950598,-14.392449287977701,-15.77874364909759,4.691672657537615,-10.641578810576558,0.0,0.002,0.132,,500,1000,0.05,0,1926993307,0,0,0,0,405,50,29,16
5,higher_mode,0.18,3200,0.5,3200,3200,6400,full,0.006547215472201542,41.90217902208987,44.081742716956754,29.326224900501018,9.4956686651511,-10.265800849359067,0.0,1.0,1.0,,500,1000,0.05,0,3013027653,0,0,0,0,343,70,52,35
5,higher_mode,0.18,3200,0.5,3200,3200,6400,fundamental,0.00010602143611704307,0.6785371911490756,1.6543272108454476,-5.723431697382428,1.5064818054619298,-4.465944049094574,0.0,0.01,0.174,,500,1000,0.05,0,3013027653,0,0,0,0,343,70,52,35
5,higher_mode,0.18,3200,0.5,3200,3200,6400,shared_orbit,-0.005761763895609562,-36.875288931901196,-31.21482585614082,-32.6011202172607,6.658815894663382,-27.22170920741848,0.0,0.0,0.21,,500,1000,0.05,0,3013027653,0,0,0,0,343,70,52,35
5,higher_mode,0.25,100,0.5,100,100,200,full,0.013075177608383406,2.615035521676681,4.5844805826191894,-3.2395654282371042,2.658289908067276,-3.0731822522043206,0.003,0.11,0.4,,500,1000,0.05,0,1597736155,288,3,4,5,169,4,11,16
5,higher_mode,0.25,100,0.5,100,100,200,fundamental,0.00040502152517540857,0.08100430503508171,1.0649104380663335,-2.8471125673618136,1.0987366975481925,-1.009044506401744,0.02,0.032,0.072,,500,1000,0.05,0,1597736155,288,3,4,5,169,4,11,16
5,higher_mode,0.25,100,0.5,100,100,200,shared_orbit,-0.011129980252705174,-2.2259960505410348,-0.8896988817913227,-2.275993242911213,1.7423157878054418,0.42603972708417737,0.064,0.084,0.056,,500,1000,0.05,0,1597736155,288,3,4,5,169,4,11,16
5,higher_mode,0.25,200,0.5,200,200,400,full,0.013075177608383406,5.230071043353362,7.405792474899487,-1.8045478970766946,3.6506572367574432,-4.561230250134523,0.0,0.246,0.758,,500,1000,0.05,0,1355406948,119,2,0,0,313,30,14,22
5,higher_mode,0.25,200,0.5,200,200,400,fundamental,0.00040502152517540857,0.16200861007016343,1.1190868986015219,-3.4860832873865695,1.1100948076369732,-1.525660732008551,0.015,0.012,0.072,,500,1000,0.05,0,1355406948,119,2,0,0,313,30,14,22
5,higher_mode,0.25,200,0.5,200,200,400,shared_orbit,-0.011129980252705174,-4.4519921010820696,-2.458108858618887,-3.8444032197387776,2.23916208044664,-1.0914939472487466,0.025,0.052,0.108,,500,1000,0.05,0,1355406948,119,2,0,0,313,30,14,22
5,higher_mode,0.25,400,0.5,400,400,800,full,0.013075177608383406,10.460142086706725,12.370073509152808,1.7734387760567356,4.467309718955584,-5.963165372817377,0.0,0.618,0.982,,500,1000,0.05,0,455445153,8,1,0,0,395,42,30,24
5,higher_mode,0.25,400,0.5,400,400,800,fundamental,0.00040502152517540857,0.32401722014032686,1.3688947115437418,-3.929422655004294,1.4239831072746385,-2.4487266104586807,0.005,0.028,0.108,,500,1000,0.05,0,455445153,8,1,0,0,395,42,30,24
5,higher_mode,0.25,400,0.5,400,400,800,shared_orbit,-0.011129980252705174,-8.903984202164139,-6.286384944634653,-7.672679305754546,3.339247178808691,-4.0242973045177415,0.002,0.01,0.134,,500,1000,0.05,0,455445153,8,1,0,0,395,42,30,24
5,higher_mode,0.25,800,0.5,800,800,1600,full,0.013075177608383406,20.92028417341345,23.075792476789964,11.092863382574004,6.699964170156835,-6.98967952012052,0.0,0.97,0.998,,500,1000,0.05,0,2937024691,0,1,0,0,359,71,40,29
5,higher_mode,0.25,800,0.5,800,800,1600,fundamental,0.00040502152517540857,0.6480344402806537,1.6685186139192782,-4.322945933188703,1.6053402575520865,-2.901427493190014,0.002,0.024,0.138,,500,1000,0.05,0,2937024691,0,1,0,0,359,71,40,29
5,higher_mode,0.25,800,0.5,800,800,1600,shared_orbit,-0.011129980252705174,-17.807968404328278,-13.625793020865824,-15.012087381985715,4.649995175390274,-11.219449256719255,0.0,0.002,0.202,,500,1000,0.05,0,2937024691,0,1,0,0,359,71,40,29
5,higher_mode,0.25,1600,0.5,1600,1600,3200,full,0.013075177608383406,41.8405683468269,43.36606639922691,29.99684294389106,8.508517597111927,-8.458494850931313,0.0,1.0,1.0,,500,1000,0.05,0,3257434205,0,0,0,0,270,90,86,54
5,higher_mode,0.25,1600,0.5,1600,1600,3200,fundamental,0.00040502152517540857,1.2960688805613074,2.395271788713326,-4.289339938954601,1.9785520234766534,-3.64054673688379,0.0,0.042,0.28,,500,1000,0.05,0,3257434205,0,0,0,0,270,90,86,54
5,higher_mode,0.25,1600,0.5,1600,1600,3200,shared_orbit,-0.011129980252705174,-35.615936808656556,-30.152913749261046,-31.539208110380933,6.247723188117309,-28.14814521881237,0.0,0.0,0.288,,500,1000,0.05,0,3257434205,0,0,0,0,270,90,86,54
5,higher_mode,0.25,3200,0.5,3200,3200,6400,full,0.013075177608383406,83.6811366936538,84.24554693792024,69.4900291214645,12.119428270085375,-9.895812386582321,0.0,1.0,1.0,,500,1000,0.05,0,3794386839,0,0,0,0,138,110,104,148
5,higher_mode,0.25,3200,0.5,3200,3200,6400,fundamental,0.00040502152517540857,2.592137761122615,3.547965716343355,-3.8297931918845203,2.2702763137880466,-4.345882122852814,0.001,0.07,0.504,,500,1000,0.05,0,3794386839,0,0,0,0,138,110,104,148
5,higher_mode,0.25,3200,0.5,3200,3200,6400,shared_orbit,-0.011129980252705174,-71.23187361731311,-62.500931529073,-63.88722589019289,9.040434486531142,-64.9499262776477,0.0,0.0,0.516,,500,1000,0.05,0,3794386839,0,0,0,0,138,110,104,148
5,independent_fundamental,0.08,100,0.5,100,100,200,full,0.00034272472426167275,0.06854494485233455,2.021655175776371,-5.8023908350799225,1.4285561604379768,-3.0548153632333754,0.006,0.004,0.048,,500,1000,0.05,0,3687241305,462,0,4,10,9,0,4,11
5,independent_fundamental,0.08,100,0.5,100,100,200,fundamental,0.0003427528142008196,0.06855056284016392,1.042385676146006,-2.8696373292821407,1.0369348794441728,-0.8820536199927682,0.016,0.032,0.058,,500,1000,0.05,0,3687241305,462,0,4,10,9,0,4,11
5,independent_fundamental,0.08,100,0.5,100,100,200,shared_orbit,0.00011438903367544384,0.022877806735088768,0.6009687736787909,-0.7853255874410998,1.0722726772848001,1.1691861841641222,0.177,0.16,0.042,,500,1000,0.05,0,3687241305,462,0,4,10,9,0,4,11
5,independent_fundamental,0.08,200,0.5,200,200,400,full,0.00034272472426167275,0.1370898897046691,2.2250693545753415,-6.985271017400841,1.5624994818700282,-4.120398126973706,0.001,0.0,0.062,,500,1000,0.05,0,2597454349,432,17,4,16,14,1,1,15
5,independent_fundamental,0.08,200,0.5,200,200,400,fundamental,0.0003427528142008196,0.13710112568032784,1.1779941953950708,-3.42717599059302,1.1236276458646541,-1.438263705034406,0.011,0.014,0.072,,500,1000,0.05,0,2597454349,432,17,4,16,14,1,1,15
5,independent_fundamental,0.08,200,0.5,200,200,400,shared_orbit,0.00011438903367544384,0.045755613470177536,0.6687237173140661,-0.7175706438058246,1.1086908635163308,0.9869522489519833,0.14,0.198,0.098,,500,1000,0.05,0,2597454349,432,17,4,16,14,1,1,15
5,independent_fundamental,0.08,400,0.5,400,400,800,full,0.00034272472426167275,0.2741797794093382,2.318520283076385,-8.278114450019686,1.5801816779344937,-5.664663299874894,0.0,0.0,0.072,,500,1000,0.05,0,523241768,418,17,4,25,12,3,7,14
5,independent_fundamental,0.08,400,0.5,400,400,800,fundamental,0.0003427528142008196,0.2742022513606557,1.287591402642347,-4.0107259639056885,1.2425503972978265,-2.2828911250868087,0.006,0.014,0.1,,500,1000,0.05,0,523241768,418,17,4,25,12,3,7,14
5,independent_fundamental,0.08,400,0.5,400,400,800,shared_orbit,0.00011438903367544384,0.09151122694035507,0.5999376208055923,-0.7863567403142984,1.2695059835180653,0.831822792400889,0.125,0.244,0.118,,500,1000,0.05,0,523241768,418,17,4,25,12,3,7,14
5,independent_fundamental,0.08,800,0.5,800,800,1600,full,0.00034272472426167275,0.5483595588186764,2.438276524536521,-9.54465256967944,1.6693714104691004,-7.400283141091025,0.0,0.0,0.102,,500,1000,0.05,0,1663504867,392,25,8,24,9,3,7,32
5,independent_fundamental,0.08,800,0.5,800,800,1600,fundamental,0.0003427528142008196,0.5484045027213114,1.4636281381725558,-4.527836408935426,1.3784098319657196,-3.129558925784651,0.001,0.014,0.142,,500,1000,0.05,0,1663504867,392,25,8,24,9,3,7,32
5,independent_fundamental,0.08,800,0.5,800,800,1600,shared_orbit,0.00011438903367544384,0.18302245388071015,0.4478743497328842,-0.9384200113870066,1.5977855581790246,0.37411158366683517,0.076,0.214,0.168,,500,1000,0.05,0,1663504867,392,25,8,24,9,3,7,32
5,independent_fundamental,0.08,1600,0.5,1600,1600,3200,full,0.00034272472426167275,1.0967191176373527,3.1267898560705363,-10.242433599265318,2.0494878836109276,-8.54277990880328,0.0,0.002,0.174,,500,1000,0.05,0,343467508,309,58,8,38,15,3,3,66
5,independent_fundamental,0.08,1600,0.5,1600,1600,3200,fundamental,0.0003427528142008196,1.0968090054426227,2.0715513006001145,-4.613060427067812,1.7018432231958176,-3.663649559667375,0.0,0.014,0.23,,500,1000,0.05,0,343467508,309,58,8,38,15,3,3,66
5,independent_fundamental,0.08,1600,0.5,1600,1600,3200,shared_orbit,0.00011438903367544384,0.3660449077614203,0.5997539560342975,-0.7865404050855932,2.0679914201636045,0.1120442658551648,0.052,0.344,0.33,,500,1000,0.05,0,343467508,309,58,8,38,15,3,3,66
5,independent_fundamental,0.08,3200,0.5,3200,3200,6400,full,0.00034272472426167275,2.1934382352747055,4.248509862059047,-10.507007954396704,2.6878884853874303,-10.288528239162616,0.0,0.002,0.38,,500,1000,0.05,0,2029947784,168,83,13,46,5,8,13,164
5,independent_fundamental,0.08,3200,0.5,3200,3200,6400,fundamental,0.0003427528142008196,2.1936180108852454,3.24951483896048,-4.128244069267395,2.415485847090416,-4.539497980293632,0.0,0.062,0.472,,500,1000,0.05,0,2029947784,168,83,13,46,5,8,13,164
5,independent_fundamental,0.08,3200,0.5,3200,3200,6400,shared_orbit,0.00011438903367544384,0.7320898155228406,0.8494801529229881,-0.5368142081969027,3.312549932719757,-1.4930704342219732,0.024,0.41,0.602,,500,1000,0.05,0,2029947784,168,83,13,46,5,8,13,164
5,independent_fundamental,0.12,100,0.5,100,100,200,full,0.0007694079030475193,0.15388158060950385,2.2251548491502686,-5.5988911617060255,1.586186972838004,-2.879322803411286,0.006,0.014,0.058,,500,1000,0.05,0,234157422,439,15,2,15,14,2,4,9
5,independent_fundamental,0.12,100,0.5,100,100,200,fundamental,0.0007695463723358387,0.15390927446716773,1.1479589987695376,-2.764064006658609,1.1811796776493984,-0.8219137127923881,0.021,0.032,0.06,,500,1000,0.05,0,234157422,439,15,2,15,14,2,4,9
5,independent_fundamental,0.12,100,0.5,100,100,200,shared_orbit,0.0002569446161111433,0.051388923222228655,0.6028731874493098,-0.7834211736705808,1.236856815473232,0.9883570725743349,0.14,0.188,0.082,,500,1000,0.05,0,234157422,439,15,2,15,14,2,4,9
5,independent_fundamental,0.12,200,0.5,200,200,400,full,0.0007694079030475193,0.3077631612190077,2.441214771221349,-6.769125600754834,1.5438591413360965,-4.456279463281968,0.0,0.004,0.08,,500,1000,0.05,0,1917402705,422,16,3,19,8,4,4,24
5,independent_fundamental,0.12,200,0.5,200,200,400,fundamental,0.0007695463723358387,0.30781854893433547,1.4103544098016654,-3.194815776186426,1.2957727367434102,-1.5111484444400007,0.01,0.026,0.1,,500,1000,0.05,0,1917402705,422,16,3,19,8,4,4,24
5,independent_fundamental,0.12,200,0.5,200,200,400,shared_orbit,0.0002569446161111433,0.10277784644445731,0.6613835389946071,-0.7249108221252837,1.421162940894503,0.7599129080523463,0.118,0.242,0.126,,500,1000,0.05,0,1917402705,422,16,3,19,8,4,4,24
5,independent_fundamental,0.12,400,0.5,400,400,800,full,0.0007694079030475193,0.6155263224380154,2.65339791234878,-7.943236820747291,1.7610555248322153,-5.753550217048007,0.0,0.002,0.118,,500,1000,0.05,0,2120938855,374,21,13,33,13,1,5,40
5,independent_fundamental,0.12,400,0.5,400,400,800,fundamental,0.0007695463723358387,0.6156370978686709,1.6665491993791444,-3.6317681671688917,1.4930746211786128,-2.393488196837171,0.006,0.024,0.182,,500,1000,0.05,0,2120938855,374,21,13,33,13,1,5,40
5,independent_fundamental,0.12,400,0.5,400,400,800,shared_orbit,0.0002569446161111433,0.20555569288891462,0.648086906289785,-0.7382074548301059,1.7830712683887104,0.5570817247754614,0.09,0.294,0.19,,500,1000,0.05,0,2120938855,374,21,13,33,13,1,5,40
5,independent_fundamental,0.12,800,0.5,800,800,1600,full,0.0007694079030475193,1.2310526448760308,3.208777666415064,-8.774151427800899,2.1161606447866923,-7.241031423589705,0.0,0.0,0.216,,500,1000,0.05,0,983096298,292,50,12,38,10,5,10,83
5,independent_fundamental,0.12,800,0.5,800,800,1600,fundamental,0.0007695463723358387,1.2312741957373419,2.2882697409528903,-3.7031948061550914,1.943012878975332,-3.2104560112105824,0.001,0.052,0.286,,500,1000,0.05,0,983096298,292,50,12,38,10,5,10,83
5,independent_fundamental,0.12,800,0.5,800,800,1600,shared_orbit,0.0002569446161111433,0.41111138577782924,0.6926765947033927,-0.693617766416498,2.4781958694308357,-0.0887581547891576,0.046,0.344,0.352,,500,1000,0.05,0,983096298,292,50,12,38,10,5,10,83
5,independent_fundamental,0.12,1600,0.5,1600,1600,3200,full,0.0007694079030475193,2.4621052897520617,4.348761429908485,-9.020462025427369,2.6098611969186587,-8.849906294151335,0.0,0.004,0.398,,500,1000,0.05,0,2687952847,142,104,5,50,6,14,12,167
5,independent_fundamental,0.12,1600,0.5,1600,1600,3200,fundamental,0.0007695463723358387,2.4625483914746837,3.355841217351097,-3.32877051031683,2.3106884829118672,-3.675593218058294,0.001,0.092,0.468,,500,1000,0.05,0,2687952847,142,104,5,50,6,14,12,167
5,independent_fundamental,0.12,1600,0.5,1600,1600,3200,shared_orbit,0.0002569446161111433,0.8222227715556585,0.8162869558889579,-0.5700074052309329,3.4105902258810694,-2.1033424633411606,0.01,0.434,0.67,,500,1000,0.05,0,2687952847,142,104,5,50,6,14,12,167
5,independent_fundamental,0.12,3200,0.5,3200,3200,6400,full,0.0007694079030475193,4.924210579504123,7.173051216872532,-7.582466599583217,3.658572381965273,-10.15162339847032,0.0,0.032,0.742,,500,1000,0.05,0,4257157400,28,57,7,37,2,8,11,350
5,independent_fundamental,0.12,3200,0.5,3200,3200,6400,fundamental,0.0007695463723358387,4.9250967829493675,6.1116432605865665,-1.2661156476413085,3.518484502250327,-4.480976921321158,0.0,0.3,0.81,,500,1000,0.05,0,4257157400,28,57,7,37,2,8,11,350
